"filename", "language", "(Unsupported)", "CMake", "comment", "blank", "total"
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/dash/trap.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/dash/var.c", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/dash/var.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/COPYING", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/Kbuild", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/README", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/bits.c", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/deflate.c", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/gzip.c", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/gzip.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/inflate.c", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/revision.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/tailor.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/trees.c", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/unzip.c", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/util.c", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/gzip/zip.c", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/Kbuild", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/alloca.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/alpha/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/alpha/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/alpha/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/alpha/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/alpha/machine/asm.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/arm/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/arm/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/arm/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/arm/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/arm/klibc/asmmacros.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/arm64/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/arm64/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/arm64/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/arm64/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/i386/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/i386/klibc/archinit.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/i386/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/i386/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/i386/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/i386/klibc/diverr.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/i386/sys/io.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/i386/sys/vm86.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ia64/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ia64/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ia64/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ia64/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/m68k/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/m68k/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/m68k/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/m68k/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips/klibc/archfcntl.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips/klibc/archsocket.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips/machine/asm.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips/sgidefs.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips/spaces.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips64/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips64/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips64/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips64/klibc/archsocket.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips64/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/mips64/machine/asm.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/parisc/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/parisc/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/parisc/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/parisc/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ppc/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ppc/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ppc/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ppc/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ppc64/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ppc64/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ppc64/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/ppc64/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/riscv64/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/riscv64/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/riscv64/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/riscv64/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/riscv64/machine/asm.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/s390/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/s390/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/s390/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/s390/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/sh/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/sh/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/sh/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/sh/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/sparc/klibc/archconfig.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/sparc/klibc/archsetjmp.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/sparc/klibc/archsignal.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/sparc/klibc/archstat.h", "(Unsupported)", 0, 0, 0, 0, 0
"/home/umarin/source/niteOS/Thirdparty/klibc-2.0.11/usr/include/arch/sparc/machine/asm.h", "(Unsupported)", 0, 0, 0, 0, 0
